"BoW"	0.525361432645	(1760, 79432)
"hashtag numhashtag mention nummention punctuation_marks"	0.512701127318	(1760, 2214)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	0.359466271872	(1760, 9)
"phase"	0.352489564864	(1760, 3)
"community"	0.637497605329	(1760, 7)
"parties_knowledge politics_knowledge target"	0.33747709898	(1760, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	0.534848486131	(1760, 81646)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	0.551083023971	(1760, 79441)
"BoW phase"	0.520553450554	(1760, 79435)
"BoW community"	0.649281033824	(1760, 79439)
"BoW parties_knowledge politics_knowledge target"	0.537598427863	(1760, 79442)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	0.523509128472	(1760, 2223)
"hashtag numhashtag mention nummention punctuation_marks phase"	0.505832988031	(1760, 2217)
"hashtag numhashtag mention nummention punctuation_marks community"	0.657811805445	(1760, 2221)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	0.495898494537	(1760, 2224)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	0.360943047012	(1760, 12)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	0.637497605329	(1760, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	0.365357279635	(1760, 19)
"phase community"	0.637497605329	(1760, 10)
"phase parties_knowledge politics_knowledge target"	0.348783343747	(1760, 13)
"community parties_knowledge politics_knowledge target"	0.649569940548	(1760, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	0.546076479309	(1760, 81655)
"BoW hashtag numhashtag mention nummention punctuation_marks phase"	0.533891996433	(1760, 81649)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	0.662658959486	(1760, 81653)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	0.526284865921	(1760, 81656)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	0.546419049617	(1760, 79444)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	0.660149951575	(1760, 79448)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	0.55231234093	(1760, 79451)
"BoW phase community"	0.645805016422	(1760, 79442)
"BoW phase parties_knowledge politics_knowledge target"	0.533521541738	(1760, 79445)
"BoW community parties_knowledge politics_knowledge target"	0.657285610915	(1760, 79449)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	0.518392190985	(1760, 2226)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	0.669352580744	(1760, 2230)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	0.525600866187	(1760, 2233)
"hashtag numhashtag mention nummention punctuation_marks phase community"	0.655496224114	(1760, 2224)
"hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	0.498872814603	(1760, 2227)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	0.653123962045	(1760, 2231)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.637497605329	(1760, 19)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.372285210417	(1760, 22)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.648968078976	(1760, 26)
"phase community parties_knowledge politics_knowledge target"	0.648918169815	(1760, 20)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	0.551208190332	(1760, 81658)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	0.661839801634	(1760, 81662)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	0.559909462494	(1760, 81665)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community"	0.665853928507	(1760, 81656)
"BoW hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	0.534099835861	(1760, 81659)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	0.657096764896	(1760, 81663)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.653845995066	(1760, 79451)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.559395024903	(1760, 79454)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.657568083761	(1760, 79458)
"BoW phase community parties_knowledge politics_knowledge target"	0.654315246971	(1760, 79452)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.670057364416	(1760, 2233)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.5225719958	(1760, 2236)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.65983100953	(1760, 2240)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	0.649056246896	(1760, 2234)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.647951831083	(1760, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.659326635438	(1760, 81665)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.560277789251	(1760, 81668)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.655325604884	(1760, 81672)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	0.659909273489	(1760, 81666)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.658104708141	(1760, 79461)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.656651389244	(1760, 2243)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.656152864351	(1760, 81675)
